id,created,updated,action_id,user_id
6141,2022-08-26 01:10:07.538558+00,2022-10-06 01:54:09.829502+00,\N,5867
6138,2022-08-26 01:03:34.621225+00,2022-10-06 01:54:28.267199+00,\N,2
6139,2022-08-26 01:03:34.621279+00,2022-10-06 01:54:28.267238+00,\N,5867
6121,2022-08-25 04:23:00.995735+00,2022-10-12 23:35:08.243034+00,\N,2
6122,2022-08-25 04:23:00.995787+00,2022-10-12 23:35:08.24321+00,\N,3366
6244,2022-08-29 07:39:53.392719+00,2022-08-29 07:40:12.720244+00,\N,2
6245,2022-08-29 07:39:53.392777+00,2022-08-29 07:40:12.720292+00,\N,4505
6248,2022-08-29 07:40:46.42432+00,2022-08-29 07:41:00.211694+00,\N,2
6249,2022-08-29 07:40:46.42437+00,2022-08-29 07:41:00.211731+00,\N,8000
6252,2022-08-30 01:03:04.16146+00,2022-08-30 01:03:25.832435+00,\N,2
6253,2022-08-30 01:03:04.161532+00,2022-08-30 01:03:25.832472+00,\N,3366
6258,2022-08-30 01:10:46.713002+00,2022-08-30 01:11:16.014118+00,\N,2
6259,2022-08-30 01:10:46.71306+00,2022-08-30 01:11:16.014231+00,\N,3366
6262,2022-08-30 01:20:24.129029+00,2022-08-30 01:20:43.755838+00,\N,2
6263,2022-08-30 01:20:24.129084+00,2022-08-30 01:20:43.755893+00,\N,10634
6274,2022-08-30 01:43:22.233945+00,2022-08-30 01:43:45.235855+00,\N,2
6275,2022-08-30 01:43:22.233997+00,2022-08-30 01:43:45.235933+00,\N,1363
6282,2022-08-30 01:45:33.996324+00,2022-08-30 01:45:45.008568+00,\N,2
6283,2022-08-30 01:45:33.996379+00,2022-08-30 01:45:45.008644+00,\N,4505
6284,2022-08-30 01:45:45.01154+00,2022-08-30 01:45:45.011581+00,15605,2
6285,2022-08-30 01:45:45.011604+00,2022-08-30 01:45:45.011625+00,15605,4505
6330,2022-08-31 22:54:34.721259+00,2022-08-31 22:54:34.721288+00,15627,8993
6443,2022-09-05 01:49:07.805368+00,2022-09-05 01:50:37.301891+00,\N,1399
6444,2022-09-05 01:49:07.805912+00,2022-09-05 01:50:37.301941+00,\N,10379
6447,2022-09-05 01:52:59.055097+00,2022-09-05 01:52:59.055133+00,15856,1399
6448,2022-09-05 01:52:59.055152+00,2022-09-05 01:52:59.05517+00,15856,10379
6310,2022-08-30 06:15:05.981877+00,2022-09-13 23:28:15.563177+00,\N,2
6246,2022-08-29 07:40:12.723168+00,2022-10-04 06:29:16.181897+00,\N,2
6247,2022-08-29 07:40:12.723217+00,2022-10-04 06:29:16.181943+00,\N,4505
6324,2022-08-31 05:41:11.275442+00,2022-10-06 00:55:10.631792+00,\N,2
6325,2022-08-31 05:41:11.275493+00,2022-10-06 00:55:10.631852+00,\N,5390
6308,2022-08-30 02:15:47.10313+00,2022-10-06 00:55:57.36552+00,\N,2
6309,2022-08-30 02:15:47.103198+00,2022-10-06 00:55:57.365558+00,\N,5867
6298,2022-08-30 02:11:55.20564+00,2022-10-06 00:58:21.532042+00,\N,2
6299,2022-08-30 02:11:55.206046+00,2022-10-06 00:58:21.532092+00,\N,12625
6288,2022-08-30 01:55:14.27158+00,2022-10-06 00:59:46.427248+00,\N,2
6289,2022-08-30 01:55:14.271638+00,2022-10-06 00:59:46.427389+00,\N,5867
6260,2022-08-30 01:11:16.016524+00,2022-10-06 01:00:32.932187+00,\N,2
6261,2022-08-30 01:11:16.016576+00,2022-10-06 01:00:32.932239+00,\N,3366
6256,2022-08-30 01:09:18.90962+00,2022-10-06 01:00:52.539698+00,\N,2
6257,2022-08-30 01:09:18.909676+00,2022-10-06 01:00:52.539736+00,\N,3366
6250,2022-08-29 07:41:00.219687+00,2022-10-06 01:01:42.266198+00,\N,2
6251,2022-08-29 07:41:00.219747+00,2022-10-06 01:01:42.26626+00,\N,8000
6242,2022-08-29 07:21:22.943318+00,2022-10-06 01:02:02.573063+00,\N,2
6243,2022-08-29 07:21:22.943364+00,2022-10-06 01:02:02.573113+00,\N,8000
10578,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13277,14198
10579,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13752,13490
10580,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13413,14153
10581,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12647,14184
10582,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12648,14184
10583,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12620,14184
10584,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12622,14184
10585,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12624,14191
10586,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12625,14203
10587,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12627,14184
10588,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13316,179
10589,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13289,14184
10590,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13139,179
10591,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13805,14195
10592,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13705,2350
10593,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13107,14177
10594,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13108,14090
10595,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13109,14167
10596,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13920,5276
10597,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14021,13381
10598,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14022,2350
10599,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13911,5276
10600,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13916,3055
10601,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13933,5276
10602,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13152,5268
10603,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13156,5268
10604,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13157,5268
10605,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13158,5268
10606,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13161,14152
10607,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13990,2350
10608,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13992,2350
10609,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13964,5276
10610,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13965,5276
10611,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13966,5276
10612,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13764,4331
10613,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13973,4331
10614,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13353,14160
10615,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13354,5268
10616,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13852,14134
10617,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13128,217
10618,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12982,5086
10619,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13240,14177
10620,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13818,4455
10621,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14047,4331
10622,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13002,4004
10623,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13859,14134
10624,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13372,8946
10625,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13376,14175
10626,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13813,14195
10627,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13960,14185
10628,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14034,13381
10629,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13602,217
10630,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13779,5923
10631,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13780,5923
10632,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13781,5923
10633,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13782,14206
10634,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13783,5923
10635,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12891,5086
10636,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13742,613
10637,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13743,613
10638,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13745,14151
10639,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13414,6435
10640,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13415,217
10641,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13426,2350
10642,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13321,4004
10643,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13322,4004
10644,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13165,5268
10645,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13810,4331
10646,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13812,4331
10647,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13876,2350
10648,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13877,2350
10649,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13878,2350
10650,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13956,5276
10651,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13957,5276
10652,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13900,4331
10653,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13902,5276
10654,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13755,4331
10655,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13448,217
10656,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13449,8946
10657,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13542,14195
10658,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13658,14138
10659,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13218,14132
10660,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12617,14191
10661,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13489,14153
10662,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13490,5268
10663,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13474,14153
10664,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13199,14184
10665,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13102,14184
10666,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13200,14153
10667,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13931,6435
10668,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13640,1216
10669,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13641,1216
10670,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13553,6435
6266,2022-08-30 01:21:46.411802+00,2022-08-30 01:22:03.481398+00,\N,2
6267,2022-08-30 01:21:46.41188+00,2022-08-30 01:22:03.481437+00,\N,8672
6270,2022-08-30 01:42:13.343347+00,2022-08-30 01:42:28.42427+00,\N,2
6271,2022-08-30 01:42:13.343429+00,2022-08-30 01:42:28.424321+00,\N,7216
6278,2022-08-30 01:44:33.972824+00,2022-08-30 01:44:52.233524+00,\N,2
6279,2022-08-30 01:44:33.972878+00,2022-08-30 01:44:52.233561+00,\N,8588
6292,2022-08-30 02:10:56.470881+00,2022-08-30 02:11:09.514024+00,\N,2
6293,2022-08-30 02:10:56.470933+00,2022-08-30 02:11:09.51407+00,\N,12625
6304,2022-08-30 02:14:57.768728+00,2022-08-30 02:15:16.798432+00,\N,2
6305,2022-08-30 02:14:57.768779+00,2022-08-30 02:15:16.798629+00,\N,5867
6311,2022-08-30 06:21:46.798305+00,2022-08-30 06:21:46.798336+00,15616,2
6315,2022-08-30 06:49:39.770659+00,2022-08-30 06:49:39.770693+00,15620,6187
6312,2022-08-30 06:45:35.268632+00,2022-08-30 06:49:53.10922+00,\N,6187
6317,2022-08-30 09:25:06.303718+00,2022-08-30 09:25:06.303753+00,15621,6187
10671,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13554,6435
6333,2022-09-01 04:35:13.52009+00,2022-09-01 04:35:13.520124+00,15630,4314
6334,2022-09-01 06:18:08.783304+00,2022-09-01 06:18:08.783332+00,15631,2
6272,2022-08-30 01:42:28.429931+00,2022-09-15 05:28:18.099253+00,\N,2
6273,2022-08-30 01:42:28.430018+00,2022-09-15 05:28:18.099293+00,\N,7216
6268,2022-08-30 01:22:03.484102+00,2022-10-04 02:01:42.004467+00,\N,2
6269,2022-08-30 01:22:03.484158+00,2022-10-04 02:01:42.004505+00,\N,8672
6300,2022-08-30 02:12:31.121178+00,2022-10-06 00:58:12.729427+00,\N,2
6301,2022-08-30 02:12:31.121235+00,2022-10-06 00:58:12.729465+00,\N,8672
6290,2022-08-30 01:55:43.976684+00,2022-10-06 00:59:21.644309+00,\N,2
6291,2022-08-30 01:55:43.976736+00,2022-10-06 00:59:21.644357+00,\N,2206
6264,2022-08-30 01:20:43.758498+00,2022-10-06 01:00:11.100559+00,\N,2
6265,2022-08-30 01:20:43.758544+00,2022-10-06 01:00:11.100599+00,\N,10634
10672,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13556,14151
10673,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13435,1216
10674,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13436,1216
10675,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13529,5268
10676,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13363,7695
10677,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13477,5268
10678,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13832,14134
10679,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13833,14134
10680,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13265,14194
10681,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13889,1216
10682,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13597,12324
10683,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12897,14090
10684,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12898,14090
10685,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13261,1216
10686,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13187,14151
10687,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13188,14151
10688,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13189,14151
10689,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14042,1216
10690,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13692,1216
10691,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13693,1216
10692,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13737,4331
10693,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13738,4331
10694,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13739,4331
10695,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13557,14153
10696,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13421,5268
10697,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13422,217
10698,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13007,14184
10699,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13008,14184
10700,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13009,14184
10701,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13010,14184
10702,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13334,14147
10703,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13105,14184
10704,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12626,14184
10705,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12629,14184
10706,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12630,14184
10707,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13239,14153
10708,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13245,14184
10709,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13246,14184
10710,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13247,4004
10711,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13313,179
10712,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13290,14184
10713,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13110,7280
10714,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13112,14199
10715,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13343,14147
10716,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13249,5086
10717,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12866,11446
10718,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14070,13381
10719,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13722,2350
10720,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13723,2350
10721,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13097,5086
10722,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13099,5086
10723,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13807,14158
10724,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13773,14151
10725,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14005,5276
10726,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14009,4331
10727,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13210,14090
10728,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14044,7855
10729,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13714,13381
10730,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14043,1216
10731,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14008,14161
10732,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13568,14186
10733,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13584,14186
10734,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13585,14186
10735,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13114,11446
10736,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13274,217
10737,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12967,5086
10738,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13642,1216
10739,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13299,14151
10740,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13897,14134
10741,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13500,14158
10742,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13501,14158
10743,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13502,14158
10744,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13506,14185
10745,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13402,14165
10746,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13295,1897
10747,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13510,2350
10748,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13511,1216
10749,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13524,4004
10750,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13904,4455
10751,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13905,4455
10752,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13906,4455
10753,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13671,217
10754,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13699,12324
10755,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13619,217
10756,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14033,13381
10757,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13323,179
10758,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13681,4331
10759,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13808,4455
10760,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13809,4331
10761,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13479,14153
10762,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13828,4331
10763,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13451,217
10764,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12615,14184
10765,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12616,14184
10766,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13462,14153
10767,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13654,4331
10768,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13197,14153
10769,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13214,14160
10770,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13684,4455
10771,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13103,14184
10772,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13471,14147
10773,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13637,1216
10774,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13433,1216
10775,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13711,1216
10776,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12631,14090
10777,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14059,1216
10778,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14060,1216
6276,2022-08-30 01:43:45.237268+00,2022-08-30 01:43:45.2373+00,15603,2
6277,2022-08-30 01:43:45.237318+00,2022-08-30 01:43:45.237334+00,15603,1363
6280,2022-08-30 01:44:52.238748+00,2022-08-30 01:44:52.238782+00,15604,2
6281,2022-08-30 01:44:52.2388+00,2022-08-30 01:44:52.238817+00,15604,8588
6294,2022-08-30 02:11:09.515792+00,2022-08-30 02:11:18.949874+00,\N,2
6295,2022-08-30 02:11:09.515841+00,2022-08-30 02:11:18.949923+00,\N,12625
6331,2022-09-01 02:15:59.338465+00,2022-09-01 02:15:59.338494+00,15628,2
6326,2022-08-31 05:41:51.756526+00,2022-10-06 00:54:53.544397+00,\N,2
6327,2022-08-31 05:41:51.756573+00,2022-10-06 00:54:53.544446+00,\N,1035
6322,2022-08-31 05:40:37.509978+00,2022-10-06 00:55:28.046857+00,\N,2
6323,2022-08-31 05:40:37.510026+00,2022-10-06 00:55:28.046908+00,\N,8672
6286,2022-08-30 01:54:43.383821+00,2022-10-06 00:59:58.260386+00,\N,2
6287,2022-08-30 01:54:43.383874+00,2022-10-06 00:59:58.260434+00,\N,5867
10779,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13688,1897
10780,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13338,14154
10781,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13106,14184
10782,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13661,14181
10783,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13222,14218
10784,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13224,14174
10785,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13999,14185
10786,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14000,14185
10787,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14045,4331
10788,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13304,14151
10789,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13365,14165
10790,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13366,14151
10791,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13248,1897
10792,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14027,4331
10793,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14063,1897
10794,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14028,4455
10795,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13027,5086
10796,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13341,14153
10797,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14024,13381
10798,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12646,14199
10799,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13029,14183
10800,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13522,11446
10801,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13186,5086
10802,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13066,14211
10803,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13226,1366
10804,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13191,1897
10805,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13403,6435
10806,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13371,1216
10807,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12992,14090
10808,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,12998,7280
10809,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13171,1897
10810,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13172,6435
10811,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13257,6435
10812,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13206,14153
10813,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13012,14152
10814,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13337,14154
10815,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13176,14184
10816,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13101,13490
10817,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13080,14096
10818,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13455,14094
10819,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13456,14094
10820,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13545,14094
10821,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13763,4455
10822,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13089,14184
10823,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14026,13381
10824,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13116,11446
10825,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13607,6435
10826,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13060,14194
10827,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13409,14203
10828,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13943,3055
10829,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13155,217
10830,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13159,217
10831,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13194,1897
10832,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13291,217
10833,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13293,1897
10834,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13220,14193
10835,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14047,4455
10836,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13865,13381
10837,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13373,13490
10838,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,13576,1216
10839,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14030,13381
10840,2022-08-01 00:00:00+00,2022-08-01 00:00:00+00,14035,13381
